2005,45,2,1,2,2,2,1,1,4.4771212547,87.9810327856
2009,50,1,1,5,2,2,1,1,5.0606978404,157.7005277257
2006,50,2,1,2,2,2,2,1,4.6989700043,109.8339856422
2005,39,2,1,3,2,2,1,2,4.4313637642,84.045957654
2009,26,1,1,4,2,2,2,1,5.0791884842,160.6436381718
2007,49,2,1,2,2,1,1,2,3.8692317197,47.905567037
2003,20,1,1,2,2,1,2,2,4.079181246,59.0970640816
2003,31,2,1,4,2,1,2,2,4.3979400087,81.2832532843
2007,49,2,1,2,2,2,1,1,4.4771212547,87.9810327856
2007,56,1,2,2,2,1,1,1,4.4771212547,87.9810327856
2005,61,2,1,4,2,2,2,1,4.9684829486,143.8085568244
2005,56,5,1,2,2,2,1,1,4.7075701761,110.7826502763
2009,51,2,1,4,2,2,2,2,4.7781512504,118.8843593399
2004,42,2,1,1,2,1,2,1,4.7923916895,120.5894365304
2004,45,2,1,4,2,1,2,1,5.6068852413,272.2947832201
2006,30,2,1,5,2,2,2,1,4.6575338876,105.3758926603
2005,48,1,1,4,2,2,1,2,4.2342641244,69.0108766221
2009,33,2,1,5,2,1,1,1,4.4771212547,87.9810327856
2007,50,2,1,3,2,2,2,1,4.4913616938,89.2428846645
2003,31,2,3,5,2,2,2,1,5.1461280357,171.7651326275
2003,48,2,1,4,2,1,1,1,4.8920946027,133.2323508266
2005,35,2,1,5,2,2,2,1,5.3010299957,200.5432623247
2009,47,2,2,3,2,1,2,1,4.531478917,92.8958447895
2007,45,2,1,4,2,1,1,1,5,148.4131591026
2009,52,2,1,2,2,1,2,1,4.7853440739,119.7425562899
2007,46,2,1,2,2,1,2,1,4.414973348,82.6796372966
2007,47,2,3,4,2,2,2,2,4.6627578317,105.9278107751
2009,49,2,1,2,2,1,2,1,5.5906178335,267.9010868553
2007,36,2,1,1,2,1,1,2,4.6532125138,104.9215065337
2005,51,2,1,4,2,1,1,2,4.84509804,127.1157438122
2008,46,2,1,2,2,1,2,1,5.0606978404,157.7005277257
2004,37,2,3,4,2,2,2,2,5,148.4131591026
2005,23,1,1,3,2,1,2,1,4.1760912591,65.1108537153
2008,43,2,1,4,2,1,2,1,4.6532125138,104.9215065337
2006,34,2,3,4,2,2,2,1,4.361727836,78.392466801
2008,58,2,1,2,2,1,2,1,4.9360107957,139.2137881387
2009,44,1,3,4,2,2,2,1,4.7242758696,112.6488963421
2008,61,2,1,4,2,2,2,2,4.3802112417,79.8549003093
2005,40,4,1,1,2,1,2,2,4.1760912591,65.1108537153
2003,37,2,1,3,2,2,2,1,4.7160033436,111.720849361
2003,33,2,1,2,2,2,2,2,4.6532125138,104.9215065337
2004,38,2,1,3,2,2,2,1,5.1760912591,176.9896504899
2006,41,2,1,2,2,2,1,1,4.6020599913,99.6894636985
2005,30,2,2,2,2,1,2,1,4.6532125138,104.9215065337
2003,51,2,1,1,2,1,1,1,4.260071388,70.8150386168
2003,39,1,1,3,2,1,2,1,4.5440680444,94.0727147457
2006,56,2,2,3,2,2,2,1,4.84509804,127.1157438122
2007,44,1,1,2,2,1,1,2,4.5797835966,97.4932940454
2005,51,4,1,5,2,2,2,1,4.6989700043,109.8339856422
2006,35,2,1,2,2,1,2,2,4.3201462861,75.1996281486
2009,27,1,1,2,2,1,1,2,4.1760912591,65.1108537153
2003,47,2,1,3,2,1,1,1,4.9867717343,146.4628385151
2007,51,2,3,3,2,2,1,2,4.3979400087,81.2832532843
2006,41,2,1,2,2,1,2,2,4.84509804,127.1157438122
2005,63,2,1,1,2,1,1,2,4.3010299957,73.7757432747
2009,61,1,1,2,2,2,1,2,4.1760912591,65.1108537153
2004,46,2,1,2,2,1,1,1,4.6020599913,99.6894636985
2009,33,1,1,3,2,1,2,2,4.3802112417,79.8549003093
2009,35,5,1,1,2,2,1,2,4.3010299957,73.7757432747
2003,28,2,1,5,2,2,2,1,4.4771212547,87.9810327856
2007,50,2,3,3,2,1,2,2,4.7781512504,118.8843593399
2007,41,2,1,5,2,2,2,1,5.6508202125,284.5247409022
2008,23,2,1,4,2,1,1,2,4.7781512504,118.8843593399
2004,45,2,1,3,2,2,2,1,4.6720978579,106.9218140912
2007,63,2,1,5,2,1,2,1,4.6053050461,100.0134869247
2006,59,2,2,3,2,2,1,1,4.69019608,108.8745258347
2005,30,2,1,4,2,2,2,1,4.7403626895,114.4757132903
2003,30,2,1,5,2,2,2,1,4.748188027,115.3750385564
2007,45,2,1,2,2,1,1,2,4.8750612634,130.9821773775
2005,42,2,1,2,2,1,1,1,4.3802112417,79.8549003093
2009,57,2,1,1,2,1,2,1,4.6720978579,106.9218140912
2003,52,4,1,3,2,1,1,2,3.1338581252,22.9624006796
2003,54,2,1,3,2,2,2,1,4.7465174374,115.1824551266
2005,30,2,1,3,2,2,2,1,4.6434526765,103.9024706032
2003,47,2,1,4,2,1,2,1,5.2174839442,184.4694642225
2003,38,1,1,3,2,2,2,1,5.7504412784,314.3293364453
2003,47,2,1,3,2,2,1,1,4.6020599913,99.6894636985
2008,39,1,1,4,2,1,1,1,4.8573324964,128.6804882206
2005,50,2,1,2,2,1,2,2,4.4771212547,87.9810327856
2003,47,2,1,2,2,1,2,2,4,54.5981500331
2004,45,2,1,2,2,1,1,1,4.6020599913,99.6894636985
2007,44,2,1,1,2,2,2,1,4.7781512504,118.8843593399
2003,52,2,1,2,2,1,2,1,4.5235383717,92.1611220323
2004,42,2,1,4,2,1,1,2,4.84509804,127.1157438122
2004,18,1,1,1,2,1,2,2,3.7306207979,41.7049904993
2006,56,2,1,4,2,2,2,1,4.6989700043,109.8339856422
2004,50,2,3,5,2,2,2,2,4.414973348,82.6796372966
2006,50,2,1,5,2,2,2,1,5.6268995592,277.7994802057
2006,53,1,1,3,2,2,1,2,4.6020599913,99.6894636985
2009,38,2,1,5,2,1,2,1,5.1760912591,176.9896504899
2004,27,1,1,1,2,2,2,2,4.4313637642,84.045957654
2004,56,2,1,5,2,2,2,2,5.096910013,163.5158639762
2003,50,2,1,5,2,2,2,1,4.3979400087,81.2832532843
2003,56,2,1,4,2,1,2,1,4.8750612634,130.9821773775
2007,50,2,1,1,2,1,1,2,4.84509804,127.1157438122
2005,49,1,1,2,2,2,2,2,4.278753601,72.1504556816
2005,42,1,1,3,2,1,2,2,4.6532125138,104.9215065337
2009,50,2,1,5,2,1,1,1,5.2304489214,186.876677628
2003,53,2,1,4,2,2,2,1,5.1760912591,176.9896504899
2007,28,2,1,2,2,1,1,2,4.9395192526,139.7030715277
2003,45,2,1,2,2,1,1,1,4.3010299957,73.7757432747
2009,24,1,1,2,2,2,2,2,4.1931245984,66.2294082944
2003,25,1,1,1,2,1,2,2,4.3979400087,81.2832532843
2004,38,2,1,4,2,1,2,1,4.6532125138,104.9215065337
2009,47,2,1,4,2,1,1,1,4.6989700043,109.8339856422
2003,38,2,1,4,2,1,2,1,5.0413926852,154.6852929956
2007,33,2,1,3,2,2,2,2,4.6720978579,106.9218140912
2006,39,2,1,5,2,2,2,1,5.6268995592,277.7994802057
2005,52,4,1,2,2,1,1,1,4.4771212547,87.9810327856
2005,46,4,1,2,2,1,2,1,4.5051499783,90.4819133566
2004,42,2,1,2,2,2,2,1,4.6720978579,106.9218140912
2003,61,2,1,2,2,1,2,1,4.0413926852,56.9055391447
2005,32,1,1,2,2,1,2,1,4.3979400087,81.2832532843
2009,42,4,2,2,2,2,2,1,4.6812412374,107.9039238669
2006,61,2,1,5,2,2,2,1,5.278753601,196.1252725943
2009,27,2,1,2,2,1,2,2,4.5185139399,91.6992261117
2008,45,2,1,5,2,1,1,1,5.3010299957,200.5432623247
2003,58,2,1,4,2,2,2,2,3.4771212547,32.3664131749
2007,25,1,1,4,2,1,2,1,4.6532125138,104.9215065337
2007,34,2,1,1,2,1,2,2,4.6127838567,100.7642728421
2005,44,2,2,3,2,2,1,1,4.4471580313,85.383940379
2007,40,2,1,3,2,2,2,2,4.414973348,82.6796372966
2007,51,2,2,4,2,1,2,2,4.5797835966,97.4932940454
2003,50,2,1,5,2,2,2,1,4.7958800173,121.0108265658
2009,64,2,1,4,2,2,1,1,4.8976270913,133.9715000707
2003,54,2,1,3,2,1,2,1,5,148.4131591026
2008,42,1,1,4,2,2,2,1,4.6532125138,104.9215065337
2007,31,2,3,2,2,1,1,2,4.3979400087,81.2832532843
2003,25,1,1,4,2,1,2,1,4.5051499783,90.4819133566
2006,32,2,1,3,2,1,2,1,4.6720978579,106.9218140912
2007,51,2,1,1,2,2,1,1,4.7403626895,114.4757132903
2007,75,2,2,1,2,2,1,2,3.9777236053,53.3953468906
2003,28,2,4,2,2,1,2,2,4.4771212547,87.9810327856
2009,28,1,1,2,2,1,2,2,4.1931245984,66.2294082944
2007,32,1,1,5,2,1,1,1,4.5682017241,96.3706528322
2006,53,2,1,5,2,2,2,1,5.6072834162,272.4032257556
2008,36,2,1,3,2,1,1,2,4.5763413502,97.1582750437
2004,43,2,1,5,2,2,2,1,5.3010299957,200.5432623247
2004,51,2,1,4,2,1,1,1,4.8129133566,123.0896998479
2005,35,2,2,4,2,2,2,1,4.6020599913,99.6894636985
2004,46,5,1,2,2,1,2,2,4.5440680444,94.0727147457
2003,38,2,1,4,2,1,2,1,4.3979400087,81.2832532843
2004,43,2,3,4,2,2,2,2,5.0413926852,154.6852929956
2004,39,2,1,2,2,1,2,2,4.6989700043,109.8339856422
2007,37,4,1,3,2,1,2,1,4.8129133566,123.0896998479
2008,59,4,1,5,2,2,1,1,4.3010299957,73.7757432747
2003,33,2,1,4,2,1,1,2,4.6812412374,107.9039238669
2007,23,1,1,3,2,1,2,2,4.3010299957,73.7757432747
2006,37,1,1,3,2,1,2,2,4.4771212547,87.9810327856
2005,40,2,1,2,2,1,1,2,3.3010299957,27.1405792079
2006,25,2,1,3,2,2,2,1,4.5440680444,94.0727147457
2008,27,1,1,4,2,1,2,1,4.6294095991,102.4535575784
2004,47,2,1,5,2,2,1,1,5.6068852413,272.2947832201
2008,52,2,2,4,2,1,2,2,4.5440680444,94.0727147457
2007,23,1,1,2,2,2,2,2,4.3979400087,81.2832532843
2004,33,2,1,4,2,2,1,2,4.4771212547,87.9810327856
2005,37,1,3,4,2,2,1,1,4.6989700043,109.8339856422
2008,34,2,1,2,2,1,1,2,4.3873898263,80.4302079458
2003,51,5,1,2,2,1,1,1,5,148.4131591026
2007,40,4,1,3,2,1,2,1,5,148.4131591026
2007,50,2,1,2,2,2,1,1,4.3979400087,81.2832532843
2005,64,2,1,3,2,1,2,1,4.7781512504,118.8843593399
2008,54,2,1,1,2,1,1,1,4.3881012016,80.4874443595
2003,50,2,2,2,2,2,2,1,4.5185139399,91.6992261117
2004,32,2,1,4,2,2,2,1,4.6946051989,109.3556264003
2004,37,2,2,4,2,2,1,1,4.6532125138,104.9215065337
2006,19,1,1,1,2,1,2,2,4.1760912591,65.1108537153
2006,32,2,1,2,2,1,2,1,4.3424226808,76.8936025176
2004,42,2,1,3,2,1,1,1,4.6020599913,99.6894636985
2009,26,1,1,3,2,1,1,2,4.6020599913,99.6894636985
2009,46,2,1,5,2,2,2,1,5.0606978404,157.7005277257
2009,18,1,1,1,2,1,1,2,3.903089987,49.5553381215
2005,43,2,1,2,2,2,1,1,4.5051499783,90.4819133566
2003,62,2,1,3,2,1,2,1,4.7160033436,111.720849361
2008,44,2,1,2,2,1,2,1,5,148.4131591026
2005,40,2,1,3,2,2,1,1,4.8920946027,133.2323508266
2006,43,2,1,2,2,1,1,1,4.903089987,134.7053751189
2004,32,1,3,4,2,1,2,1,4.7781512504,118.8843593399
2006,48,1,2,2,2,2,2,1,4.4771212547,87.9810327856
2009,35,2,1,3,2,2,2,1,4.6989700043,109.8339856422
2006,61,2,1,3,2,2,1,1,4.8750612634,130.9821773775
2006,47,2,1,1,2,1,2,1,4.4913616938,89.2428846645
2005,55,4,1,2,2,2,2,1,4.6334684556,102.8702469332
2008,28,4,4,2,2,1,2,1,4.3424226808,76.8936025176
2008,52,2,1,5,2,1,1,2,5.0086001718,149.6950420685
2009,27,1,2,5,2,2,2,1,4.6334684556,102.8702469332
2006,22,2,2,3,2,2,2,1,4.5051499783,90.4819133566
2006,20,1,1,2,2,1,1,2,4.2474822607,69.9291272064
2006,42,2,1,2,2,2,1,1,4.6720978579,106.9218140912
2007,29,2,1,4,2,1,2,2,4.4771212547,87.9810327856
2003,31,1,1,4,2,2,1,1,4.6989700043,109.8339856422
2008,59,4,1,3,2,2,1,1,5.0211892991,151.5914842398
2008,36,2,1,5,2,1,2,1,5,148.4131591026
2007,32,2,1,1,2,1,1,2,4.2041199827,66.9616443217
2005,32,1,1,3,2,2,1,1,4.6434526765,103.9024706032
2006,25,1,1,3,2,2,2,1,4.6020599913,99.6894636985
2008,43,2,1,3,2,2,2,2,4.903089987,134.7053751189
2008,44,1,1,2,2,1,1,2,3.7781512504,43.735111678
2009,57,2,1,3,2,1,2,2,4.7596678447,116.7071545591
2006,49,2,2,4,2,2,2,1,4.9542425094,141.7751723332
2007,41,2,1,2,2,2,2,1,4.9731278536,144.4780876654
2006,38,2,1,4,2,1,2,1,4.903089987,134.7053751189
2004,58,2,1,1,2,2,1,1,4.7781512504,118.8843593399
2004,59,2,3,5,2,2,2,2,5.2430380487,189.2441629328
2005,39,2,1,5,2,2,2,1,5.079181246,160.6424754083
2006,60,2,1,3,2,1,1,1,4.5646778977,96.0316570194
2007,56,2,1,2,2,2,1,1,4.7101173651,111.0651943197
2008,44,2,1,3,2,1,2,1,5,148.4131591026
2008,70,2,2,3,2,2,2,1,4.6020599913,99.6894636985
2009,27,1,1,4,2,2,2,2,4.3979400087,81.2832532843
2004,47,2,1,2,2,1,1,2,4.7781512504,118.8843593399
2003,41,2,1,3,2,1,2,2,4.84509804,127.1157438122
2008,29,2,1,3,2,1,2,1,4.6532125138,104.9215065337
2009,42,2,1,1,2,1,2,1,4.7242758696,112.6488963421
2007,51,4,1,4,2,2,1,1,5.6410058513,281.7459705519
2009,47,2,1,2,2,1,2,1,4.7403784817,114.4775211325
2008,48,2,2,2,2,1,1,1,4.7160033436,111.720849361
2003,39,2,1,2,2,1,2,2,4.903089987,134.7053751189
2005,23,1,1,2,2,1,2,1,4.3222192947,75.355679318
2007,31,2,1,3,2,1,2,2,4.785329835,119.7408512962
2005,59,2,1,2,2,1,1,1,4.7781512504,118.8843593399
2003,19,1,1,1,2,1,2,2,3.3010299957,27.1405792079
2009,42,2,1,5,2,2,2,1,5.2041199827,182.0206209635
2004,35,2,3,2,2,1,2,2,4.1760912591,65.1108537153
2007,38,2,1,5,2,2,1,1,4.9542425094,141.7751723332
2006,45,2,1,3,2,2,2,1,4.7403626895,114.4757132903
2008,58,2,1,5,2,1,2,2,4.9096950668,135.5980597522
2006,26,1,1,3,2,2,2,1,4.7634279936,117.1468169148
2003,30,1,3,2,2,2,2,2,4.6020599913,99.6894636985
2006,54,5,1,5,2,2,2,1,5.6268995592,277.7994802057
2008,38,2,1,2,2,1,2,1,4.5440680444,94.0727147457
2005,44,2,3,2,2,1,2,1,4.5440680444,94.0727147457
2003,52,2,1,4,2,2,2,2,4.5682017241,96.3706528322
2004,73,4,1,2,2,1,1,1,4.3222192947,75.355679318
2006,65,2,1,5,2,2,2,1,4.6532125138,104.9215065337
2003,28,2,1,4,2,2,1,2,4.5563025008,95.230712567
2009,53,2,1,1,2,1,1,1,4,54.5981500331
2006,53,2,1,3,2,2,2,1,4.4913616938,89.2428846645
2008,52,2,1,4,2,2,2,1,4.9777236053,145.1436011769
2009,27,1,1,2,2,2,2,1,4.5733358401,96.8667032433
2003,57,2,1,1,2,1,2,1,4.8750612634,130.9821773775
2004,32,1,1,4,2,2,2,1,4.4313637642,84.045957654
2007,51,1,1,2,2,2,1,1,4.9982593384,148.1550467274
2008,43,2,1,2,2,2,2,1,3.903089987,49.5553381215
2004,50,2,1,3,2,1,2,1,4.9542425094,141.7751723332
2004,53,2,1,3,2,2,2,1,4.748188027,115.3750385564
2007,54,2,3,1,2,1,1,2,4.1760912591,65.1108537153
2007,24,1,1,2,2,1,2,1,4.4471580313,85.383940379
2008,40,2,1,2,2,2,1,1,4.6232492904,101.8243520757
2003,30,2,1,4,2,1,1,1,4.5563025008,95.230712567
2003,45,2,1,4,2,2,2,1,4.6020599913,99.6894636985
2007,55,4,1,4,2,1,2,1,4.9912260757,147.11668916
2003,45,1,1,5,2,2,2,1,4.9444826722,140.3982001619
2004,44,1,2,4,2,2,2,1,4.6989700043,109.8339856422
2004,37,3,1,4,2,2,2,1,4.84509804,127.1157438122
2008,41,2,1,1,2,1,1,1,4.748188027,115.3750385564
2007,44,2,1,2,2,1,1,2,4.079181246,59.0970640816
2007,52,1,1,2,2,1,2,1,4.3424226808,76.8936025176
2009,55,2,1,4,2,2,2,1,4.9542425094,141.7751723332
2003,43,2,1,2,2,1,2,1,4.2614056271,70.9095858697
2009,27,1,3,5,2,2,2,1,5.3010299957,200.5432623247
2006,43,2,1,2,2,2,2,1,4.5797835966,97.4932940454
2007,46,2,1,2,2,1,1,1,4.6020599913,99.6894636985
2003,30,2,1,3,2,2,1,1,5.2304489214,186.876677628
2003,43,2,1,1,2,1,2,1,4.3979400087,81.2832532843
2005,48,2,1,3,2,1,2,1,5.079181246,160.6424754083
2003,33,1,2,1,2,1,2,2,4.1583624921,63.9666908301
2008,29,1,1,3,2,1,2,1,4.4771212547,87.9810327856
2005,24,1,1,2,2,2,2,2,4.3010299957,73.7757432747
2009,52,2,1,3,2,1,2,1,4.9777236053,145.1436011769
2005,50,2,1,5,2,1,2,2,4.9542425094,141.7751723332
2005,24,1,1,2,2,1,2,2,4.3424226808,76.8936025176
2003,42,1,1,3,2,1,2,1,4.8195439355,123.908567598
2004,53,2,1,4,2,1,2,1,4.7781512504,118.8843593399
2008,49,2,1,5,2,2,2,1,5.6319194059,279.1974969917
2004,46,2,1,1,2,1,1,2,4,54.5981500331
2008,40,2,1,3,2,1,2,1,5.0413926852,154.6852929956
2003,41,1,3,5,2,2,2,1,5.1931245984,180.0301970762
2006,41,2,1,4,2,2,2,1,4.7781512504,118.8843593399
2009,36,2,1,3,2,1,2,2,4.4771212547,87.9810327856
2003,34,2,2,3,2,2,1,2,4.5185139399,91.6992261117
2004,24,1,1,3,2,2,2,2,4.079181246,59.0970640816
2008,44,2,1,4,2,1,2,1,4.8195439355,123.908567598
2007,33,2,2,4,2,2,2,2,4.6989700043,109.8339856422
2007,25,1,1,2,2,1,2,1,4.5440680444,94.0727147457
2005,40,2,1,2,2,1,2,2,4.7634279936,117.1468169148
2007,48,1,3,2,2,1,2,2,4.1760912591,65.1108537153
2005,56,2,1,2,2,1,1,2,4.5797835966,97.4932940454
2005,25,1,1,4,2,1,2,2,4.7708520116,118.01975334
2005,44,2,1,4,2,1,2,1,4.9542425094,141.7751723332
2003,27,1,1,3,2,2,2,1,4.7551122664,116.1766951711
2006,58,2,1,1,2,1,1,1,4.3222192947,75.355679318
2008,52,4,2,4,2,2,2,1,4.5563025008,95.230712567
2007,60,1,1,5,2,1,1,1,4.7160033436,111.720849361
2008,39,2,1,3,2,2,2,1,4.6434526765,103.9024706032
2004,51,2,1,4,2,1,2,1,4.9912260757,147.11668916
2007,31,1,1,3,2,2,2,1,4.4771212547,87.9810327856
2005,45,3,1,2,2,1,2,2,4.7781512504,118.8843593399
2005,43,1,1,4,2,2,2,1,4.6127838567,100.7642728421
2008,45,2,1,4,2,1,2,1,4.7923916895,120.5894365304
2004,40,2,1,3,2,2,2,1,5.2671717284,193.8668781466
2008,46,2,1,2,2,1,2,1,4.7781512504,118.8843593399
2009,51,2,1,5,2,2,2,1,5.5906178335,267.9010868553
2006,47,4,1,4,2,2,2,1,5.1613680022,174.4028760123
2004,52,2,1,5,2,2,2,1,4.8976270913,133.9715000707
2003,31,4,1,2,2,2,2,1,5.0413926852,154.6852929956
2007,40,2,2,4,2,2,2,1,5.0413926852,154.6852929956
2009,26,1,1,4,2,2,2,1,4.7781512504,118.8843593399
2004,49,2,1,2,2,1,2,2,4.5563025008,95.230712567
2009,38,4,1,3,2,1,1,2,4.6989700043,109.8339856422
2005,50,2,4,1,2,2,1,2,4.7160033436,111.720849361
2006,63,2,1,3,2,1,2,1,4.903089987,134.7053751189
2008,35,2,1,1,2,1,2,2,4.4531959863,85.9010443227
2008,29,1,1,2,2,2,2,2,4.7781512504,118.8843593399
2008,33,2,1,2,2,1,1,1,4.4771212547,87.9810327856
2007,29,2,1,2,2,1,2,2,4.531478917,92.8958447895
2007,62,4,1,4,2,2,2,1,4.6989700043,109.8339856422
2008,45,2,1,5,2,2,2,1,4.8260748027,124.7204462429
2003,56,2,1,1,2,1,2,1,4.8512583487,127.9012329791
2003,58,2,1,1,2,1,1,2,4.5797835966,97.4932940454
2007,39,2,1,5,2,1,2,1,5.2900346114,198.3502904644
2005,49,2,1,3,2,1,2,1,4.531478917,92.8958447895
2004,24,1,1,4,2,2,2,2,4.5440680444,94.0727147457
2003,61,4,1,2,2,1,2,1,5,148.4131591026
2008,58,2,1,4,2,1,2,1,4.3802112417,79.8549003093
2009,47,2,3,3,2,2,2,2,4.7781512504,118.8843593399
2004,41,5,1,4,2,2,2,1,4.4771212547,87.9810327856
2008,71,2,1,1,2,2,1,1,4.5440680444,94.0727147457
2006,47,2,1,3,2,1,2,1,5.0111050298,150.0704769094
2005,38,2,1,4,2,1,1,1,5.1760912591,176.9896504899
2005,31,1,1,4,2,1,2,1,4.3010299957,73.7757432747
2007,56,2,3,4,2,2,2,1,4.8293037728,125.123815722
2006,44,1,1,4,2,2,2,1,5.6268995592,277.7994802057
2003,33,2,1,4,2,2,2,1,4.6812412374,107.9039238669
2005,36,1,1,4,2,1,2,2,4.1065988132,60.7397785178
2006,31,2,1,4,2,2,2,1,4.5221833176,92.0363233011
2004,55,2,1,3,2,2,2,1,4.6989700043,109.8339856422
2005,48,2,1,4,2,2,2,2,4.2041199827,66.9616443217
2005,50,2,1,3,2,2,2,1,4.7403626895,114.4757132903
2006,42,2,1,4,2,2,2,2,5.1398790864,170.6951277113
2008,25,1,1,3,2,2,2,1,4.8750612634,130.9821773775
2008,55,2,1,2,2,1,1,1,4.84509804,127.1157438122
2004,28,1,1,5,2,1,2,1,4.7634279936,117.1468169148
2003,30,2,4,1,2,2,1,2,4.8129133566,123.0896998479
2008,46,1,2,4,2,1,2,1,4.7923916895,120.5894365304
2004,48,4,1,5,2,2,1,1,4.8750612634,130.9821773775
2006,42,4,1,3,2,1,2,1,4.3979400087,81.2832532843
2008,23,2,1,4,2,1,2,2,3.6020599913,36.6737041961
2003,60,2,1,5,2,1,2,2,4.6532125138,104.9215065337
2008,34,2,2,1,2,2,2,1,4.3096301674,74.4129635129
2003,45,2,1,4,2,1,2,1,4.8603380066,129.0678205067
2007,28,1,1,3,2,1,1,2,4.4320066873,84.1000101164
2004,33,2,1,5,2,2,2,1,5.2253092817,185.9186628798
2008,58,2,1,2,2,2,2,1,4.6627578317,105.9278107751
2008,47,2,1,5,2,2,2,1,5.096910013,163.5158639762
2003,24,1,1,3,2,1,2,2,4.1461280357,63.1888610037
2008,56,2,1,4,2,1,2,2,4.903089987,134.7053751189
2004,56,2,1,4,2,1,2,1,4.7951845897,120.9267015444
2005,23,1,4,4,2,2,1,1,4.5440680444,94.0727147457
2003,56,2,1,5,2,2,1,1,4.8864907252,132.4878211261
2003,45,2,1,4,2,2,2,1,4.8920946027,133.2323508266
2009,58,2,1,3,2,2,2,1,4.9777236053,145.1436011769
2007,30,2,3,5,2,2,2,1,4.7781512504,118.8843593399
2009,46,2,1,5,2,1,2,2,5.0128372247,150.3306534958
2004,48,2,1,5,2,1,2,1,5.6310844142,278.9644666958
2006,50,4,1,2,2,1,1,1,4.587710965,98.2692308088
2008,43,1,1,4,2,2,2,1,4.6020599913,99.6894636985
2006,37,2,1,1,2,1,2,2,4.5440680444,94.0727147457
2003,49,4,1,3,2,2,2,2,5.1760912591,176.9896504899
2009,31,2,3,4,2,2,2,1,5.1139433523,166.3249412339
2009,54,2,3,2,2,1,2,1,4.5440680444,94.0727147457
2007,52,2,1,4,2,2,2,1,4.9395192526,139.7030715277
2003,70,2,1,2,2,1,1,2,4.361727836,78.392466801
2005,30,2,1,5,2,2,2,1,4.9542473349,141.7758564663
2006,44,2,1,2,2,1,2,1,4.7558748557,116.2653240625
2003,34,2,3,4,2,2,2,1,5,148.4131591026
2007,38,2,1,2,2,1,2,2,4.4771212547,87.9810327856
2006,28,5,1,1,2,1,1,1,4.5051499783,90.4819133566
2005,38,2,1,3,2,1,2,1,4.9542425094,141.7751723332
2003,39,2,1,2,2,1,1,2,4.1446053387,63.0927167348
2008,52,1,1,4,2,2,1,1,4.1760912591,65.1108537153
2004,34,1,1,4,2,1,2,1,5.0211892991,151.5914842398
2003,33,2,1,4,2,2,2,1,4.8129133566,123.0896998479
2007,45,2,1,4,2,1,1,1,4.7781512504,118.8843593399
2006,58,2,1,2,2,1,1,2,4.3802112417,79.8549003093
2003,38,2,1,2,2,1,2,2,4.6444385895,104.0049599122
2007,63,2,1,4,2,1,1,2,4.0170333393,55.5361044177
2007,38,2,1,5,2,2,2,1,4.6020599913,99.6894636985
2007,31,2,1,3,2,1,2,2,4.6020599913,99.6894636985
2007,53,2,1,4,2,2,2,1,5.2650325569,193.4526068941
2009,21,1,2,2,2,2,1,1,4.6334684556,102.8702469332
2006,38,2,1,4,2,2,2,1,5.103803721,164.6469889303
2004,18,1,1,1,2,1,1,1,4.2430380487,69.6190369047
2008,28,1,1,3,2,1,2,1,4.6020599913,99.6894636985
2003,33,1,1,4,2,2,2,1,4.7403626895,114.4757132903
2004,32,2,1,3,2,1,2,2,4.6020599913,99.6894636985
2009,29,1,1,2,2,2,2,1,4.5563025008,95.230712567
2005,28,2,1,1,2,1,1,1,4.414973348,82.6796372966
2005,42,2,1,5,2,2,2,1,4.761687332,116.9430813206
2007,28,3,1,1,2,2,1,2,4,54.5981500331
2009,36,2,1,5,2,2,2,1,4.9294189257,138.2991269209
2007,47,2,1,2,2,2,2,1,4.8750612634,130.9821773775
2007,53,2,1,5,2,2,2,1,5.6410058513,281.7459705519
2003,48,2,1,5,2,2,2,1,5.096910013,163.5158639762
2006,36,2,1,5,2,1,2,1,5.1885854103,179.2148580363
2007,55,2,1,3,2,2,2,1,4.8388490907,126.3238807098
2008,37,2,1,1,2,1,1,2,4.2552725051,70.4760196469
2009,68,2,1,4,2,2,1,1,4.7708520116,118.01975334
2003,65,2,4,2,2,1,2,2,4.2671717284,71.3196387942
2007,37,1,1,4,2,2,2,2,4.7403626895,114.4757132903
2007,33,2,1,4,2,2,2,1,4.9294189257,138.2991269209
2003,19,1,1,2,2,2,2,2,4,54.5981500331
2004,50,2,1,4,2,2,2,1,4.5440680444,94.0727147457
2004,22,1,1,3,2,1,1,2,4.3873898263,80.4302079458
2004,40,2,1,3,2,2,2,1,4.4913616938,89.2428846645
2008,45,2,1,3,2,1,2,2,4.7634279936,117.1468169148
2009,36,2,1,5,2,1,2,2,4.84509804,127.1157438122
2005,37,2,3,1,2,1,2,2,4.3979400087,81.2832532843
2003,24,1,1,2,2,1,1,2,3.9590413923,52.4070640482
2007,66,2,2,1,2,2,2,1,4.6020599913,99.6894636985
2004,35,2,3,1,2,1,1,2,4.1461280357,63.1888610037
2009,33,1,1,4,2,2,2,1,5.278753601,196.1252725943
2005,44,2,1,3,2,1,1,1,4.6232492904,101.8243520757
2004,48,1,1,3,2,2,2,1,4.6812412374,107.9039238669
2009,47,2,1,2,2,2,2,2,3.9365137425,51.2396549228
2004,41,2,1,3,2,1,2,1,4.6020599913,99.6894636985
2005,55,2,1,4,2,2,2,1,4.1461280357,63.1888610037
2008,74,4,2,5,2,2,2,2,5,148.4131591026
2007,33,1,1,4,2,2,2,1,4.6020599913,99.6894636985
